0.04,-1.25,1
-0.74,0.5,1
0.3,-1.45,1
-0.5,-0.83,1
1.3,-0.3,1
-0.19,-0.01,1
-1.35,-1.62,1
-1.01,-2.31,1
1.32,-0.99,1
-1.46,-2,1
-0.83,-1.93,1
-1.17,-1.19,1
-0.88,0.89,1
-1.4,-2.18,1
-1.19,-1.68,1
-1.28,-1.03,1
0.18,-1.11,1
-1.92,-2.81,1
-1.91,-1.41,1
-0.7,-2.07,1
-1.78,-0.97,1
-1.21,-0.46,1
1.12,0.2,1
-0.49,-0.03,1
-0.46,-1.23,1
-0.88,-1.5,1
-1.42,-1.9,1
-1.96,-0.24,1
0.44,0.04,1
-1.12,-0.33,1
-0.35,-2.98,1
-0.04,1.01,1
-1.99,-1.6,1
-0.95,-1.27,1
-1.27,-0.49,1
-0.36,-0.46,1
-0.31,-0.98,1
2.15,-0.75,1
-0.22,-0.22,1
1.14,-1.69,1
-1.72,0.29,1
-1.63,0.06,1
-2.17,-1.64,1
-1.73,-0.98,1
-0.17,-0.84,1
-1.78,0.02,1
0.53,0.14,1
0.29,-0.29,1
0.11,-0.73,1
-0.8,-0.13,1
-1.54,-0.7,1
-0.78,-1.78,1
-1.44,-1.12,1
-1.82,-2.09,1
-0.86,-0.05,1
-2.34,-2,1
-2.17,-2.09,1
-2.23,-0.15,1
-1.36,0.41,1
1.26,-1.67,1
0.87,-1.15,1
-3.25,1.01,1
-1.62,-2.58,1
-2.09,-2.75,1
-1.32,0.55,1
-0.46,-2.52,1
-0.56,-1.27,1
-1.9,-0.89,1
-0.94,-2.11,1
-0.82,-0.61,1
-0.39,-1.91,1
-2.05,-1.42,1
-1.29,-0.39,1
-0.86,0.5,1
-0.72,0.07,1
-1,0.02,1
-0.56,-2.13,1
-1.38,-1.8,1
-1.13,-2.98,1
-0.15,0.03,1
-1.21,-0.09,1
-0.72,-1.73,1
-0.16,-1.67,1
-0.6,-1.66,1
-2.41,-1.67,1
-1.9,0.59,1
-2.24,0.48,1
-1.25,-1.3,1
-1.19,-0.31,1
-0.87,-2.66,1
-0.2,-2,1
-1.27,-1.43,1
0.02,-2.38,1
-1.54,-0.14,1
0.33,-0.59,1
-2.71,-1.53,1
0.9,-0.14,1
-1.64,-1.78,1
-0.02,-2.21,1
-1.87,-0.13,1
-1.17,-1.03,1
-1.65,-2.37,1
-0.03,-2.54,1
-0.64,-0.31,1
-1.31,-0.87,1
0.19,-0.35,1
-1.79,-1.65,1
-2.01,1.09,1
-1.32,-2.81,1
-1.13,-1.53,1
-0.11,-0.35,1
0.64,-1.91,1
-0.16,-0.97,1
-1.71,-1.27,1
-2.31,0.69,1
-2.56,-0.64,1
-0.52,-1.29,1
0.07,-2.09,1
-1.48,-1.72,1
-0.88,-0.88,1
0.5,-2.01,1
-1.98,-2.75,1
-1.52,-1.51,1
-1.39,-1.79,1
0.22,-0.67,1
-0.3,-1.1,1
-1.58,-0.54,1
-0.15,0.02,1
-1.47,0.55,1
-0.93,-2.06,1
-0.86,-1.17,1
-0.9,-2.09,1
-0.7,-1.85,1
-1.05,-1.29,1
-0.39,-0.8,1
0.78,-1.59,1
-1.85,-0.68,1
-0.37,-1.2,1
-1.39,-2.26,1
-1.78,-1.43,1
-2.48,-0.79,1
-0.22,-1.24,1
-0.49,-0.1,1
-1.74,-1.65,1
-1.61,-0.93,1
-0.26,0.47,1
-2.03,-1.72,1
-0.92,-0.9,1
-0.22,-1.01,1
-2.98,-2.82,1
-2.01,-1.45,1
-1.22,-1.15,1
0.43,-1.25,1
-0.77,-1.86,1
-0.28,-1.2,1
-0.59,0.57,1
-2.25,-0.69,1
-1.05,1.15,1
0.06,-2.1,1
-0.53,1.56,1
-1.64,-0.44,1
-0.91,-1.92,1
-1.72,-1.64,1
0.13,-0.38,1
-1.19,-2.34,1
-1.75,-1.22,1
-1.45,-1.11,1
-0.85,-1.7,1
0.19,-1.87,1
-1.78,-1.08,1
-1.01,-0.7,1
-1.75,-1.16,1
-1.15,-0.79,1
-1.38,-0.31,1
-0.54,-0.28,1
-1.01,-0.75,1
-1.71,-0.93,1
-0.68,-0.38,1
-0.09,-2.73,1
-1.98,-0.86,1
-0.13,-3.25,1
-0.86,-1.07,1
-0.79,-1.16,1
0.14,-0.68,1
-1.47,-3.53,1
-2.84,-1.52,1
-1.07,-2.13,1
-0.82,-0.94,1
0.14,0.94,1
-0.72,-0.37,1
0.31,-0.26,1
-0.53,-1,1
-1.99,-1.71,1
-0.09,-0.22,1
0.46,0.35,1
-1.42,-1.92,1
-0.42,-2.22,1
0.42,-2.8,1
-1.07,-1.28,1
-1.08,-1.76,1
-2.61,-2.38,1
-0.31,1.09,1
-1.16,-1.37,1
0.56,-1.68,1
-1,-0.38,1
-1.56,-0.01,1
-0.5,-1.33,1
-1.09,0.01,1
-3.04,-0.78,1
-2.7,-2.77,1
-2.03,-0.35,1
-0.36,0.5,1
0.04,-1.73,1
-1.77,-2.36,1
-1.43,-0.93,1
-1.22,-1.55,1
-0.47,-1.36,1
0.69,-0.98,1
-1.09,0.33,1
-2.28,-1.32,1
-2.3,-0.65,1
-0.74,-1.78,1
-3.36,-0.74,1
-0.22,-0.73,1
-1.35,1.19,1
-1.2,0.15,1
-0.07,0.8,1
-1.37,-1.53,1
-0.15,-2.06,1
-2.81,0.15,1
-2.37,-0.58,1
-0.46,-1.06,1
-1.34,-1.02,1
-1.61,-1.95,1
-0.06,-1.6,1
0.79,-0.09,1
-2.88,-2.3,1
-1.31,-2.31,1
-0.91,-0.57,1
-0.21,-2.85,1
-0.55,-0.08,1
-1.81,0.55,1
0.15,-1.4,1
0.18,0.05,1
-2.26,0.44,1
-1.78,-1.57,1
-1.16,-3.13,1
-1.06,-1.96,1
-1.11,-0.23,1
-1.44,0.52,1
-1.98,-1.42,1
-2.41,0.17,1
-1.46,0.21,1
-0.12,-0.65,1
-2.26,-1.85,1
-1.02,-0.33,1
-1.53,-1,1
-0.68,-0.19,1
-1.75,0.02,1
-0.41,-1.56,1
-1.91,-0.89,1
-1.07,-2.25,1
0.03,-1.27,1
-1.2,-1.58,1
-0.51,-0.02,1
-2.43,-2.33,1
-0.69,-1.77,1
-0.77,-0.62,1
-1.34,-0.81,1
-1.67,-0.67,1
-0.6,0.43,1
-0.72,0.81,1
0.85,-0.21,1
-1.49,-2.19,1
-1.36,0.14,1
-0.46,-0.81,1
-0.65,-0.89,1
-0.11,-1.98,1
-0.09,-1.84,1
-1.97,-0.13,1
-1.82,-0.95,1
-1.78,-0.02,1
-2.29,-0.91,1
-0.72,-1.45,1
0.11,-1.95,1
-1.51,-3.65,1
-0.3,-1,1
-0.56,-1.14,1
-2.37,-0.64,1
-0.78,-0.53,1
0.5,-1.55,1
-1.24,-1.02,1
-1.02,-1.59,1
-1.88,-1.78,1
-2.16,0.62,1
-1.3,-2.38,1
-0.65,-1.51,1
-1.36,-0.83,1
0.57,-0.44,1
-2.13,0.15,1
-2.27,0.23,1
-0.08,-0.67,1
-0.57,-1.19,1
-1.23,-0.7,1
-1.27,-1.83,1
-1.6,-0.32,1
-2.27,-1.59,1
-1.41,-0.14,1
-2.01,-0.06,1
-1.55,-0.18,1
-0.63,-2.1,1
-0.24,0.15,1
-0.51,-1.31,1
-2.59,-0.8,1
-1.58,-0.87,1
-1.63,-0.08,1
-1.96,-1.11,1
-0.77,-1.23,1
-0.67,-1.44,1
-1.5,-1.03,1
-0.58,-2.11,1
-4.2,-1.3,1
-0.39,-0.77,1
-1.94,-2.19,1
-0.41,-2,1
-0.72,-0.15,1
-1.36,-1.19,1
-1.06,-0.84,1
-3.31,-1.05,1
-0.19,-4.4,1
0.29,-1.4,1
-2.26,-0.03,1
-1.66,-2.2,1
-1.83,-1.22,1
-0.87,-0.37,1
-1.32,-0.66,1
-1.37,-1.72,1
0.27,-1.84,1
-0.86,-0.77,1
-1.87,-0.22,1
-1.33,-0.42,1
-1.75,-2.23,1
-1.03,-2.22,1
-2.07,-0.72,1
-0.64,-0.73,1
-0.93,0.83,1
-2.51,-1.32,1
-1.26,-0.3,1
-2.74,-1.45,1
-0.13,-0.44,1
-3.82,-1.1,1
-2.01,-1.05,1
-2.37,0.58,1
-0.67,0.03,1
-0.98,0.42,1
-0.83,-1.48,1
-0.98,0.27,1
-2.2,-0.92,1
-0.66,-1.56,1
-0.52,-1.05,1
-0.68,-0.58,1
-1.46,0.47,1
-1.82,-0.38,1
-0.92,-1.6,1
-0.44,-1.09,1
-0.81,-0.58,1
1.61,-1.08,1
-1.73,-0.97,1
0.02,0.26,1
1.07,-1.7,1
-2.39,0.48,1
-0.67,-0.69,1
-2.05,-0.97,1
0.44,-0.86,1
-2.37,-0.36,1
-0.24,-0.39,1
-2.09,-0.12,1
-0.46,0.38,1
-0.93,-3.9,1
-2,-0.54,1
0.35,-1.78,1
-0.41,-0.1,1
-0.98,-1.14,1
-1.57,-0.75,1
0.41,0.17,1
-1.37,-0.42,1
0.02,0.32,1
-0.8,-1.06,1
0.02,-1.21,1
-1.03,-2.08,1
-0.79,0.03,1
-1.1,-0.44,1
-2.51,-0.91,1
-2.34,-1.87,1
-0.85,-1.19,1
-0.1,0.49,1
-0.42,-2.21,1
-1.31,-0.44,1
-0.29,-1.56,1
0.77,0.41,1
-3.37,-1.88,1
-1.58,-0.69,1
-2.83,-1.39,1
-1.59,-1.6,1
-2.15,-0.43,1
0.07,-1.53,1
-0.86,-1.14,1
-1.26,-1.78,1
-0.71,-0.98,1
-0.17,-0.45,1
-1.2,-0.95,1
-1.53,0.25,1
-0.32,-0.81,1
-0.63,0.27,1
-2.92,-0.09,1
-2.33,-0.81,1
0.07,-0.92,1
-2.07,-1.37,1
-2,-0.24,1
-0.96,-0.77,1
-0.19,-0.77,1
-0.42,-0.16,1
-1.24,-0.33,1
-2.43,0.64,1
-3.65,-1.42,1
-0.18,-0.65,1
-1.89,-0.1,1
-1.06,0.29,1
-1.4,-1.79,1
1.34,-2.34,1
-0.65,-0.98,1
-0.95,-1.15,1
-1.53,1.2,1
-0.63,-1.33,1
-0.55,-1.65,1
-1.06,0.39,1
-2.88,-0.65,1
-2.67,-1.92,1
-0.26,-2.14,1
-2.19,-1.91,1
-2.32,-0.58,1
-3.32,-0.53,1
-1.33,0.43,1
-1.17,-3.17,1
-2.72,-1.19,1
0.39,-1.3,1
1.16,-0.04,1
-3.13,-2.73,1
-2.82,-1.29,1
0.55,-1.18,1
-2.04,-1.53,1
-1.06,-0.99,1
-2.85,0.37,1
1.14,-1.85,1
-0.67,0.33,1
-0.64,-1.61,1
-0.43,-0.14,1
-2.3,-0.41,1
0.33,-1.53,1
-1.99,-0.45,1
-2.08,-2.04,1
-2.83,0.4,1
-1.52,0.5,1
0.15,-1.85,1
0.05,-1.7,1
-1.86,-0.42,1
-1.52,-1.67,1
0.28,0.21,1
-0.45,-0.77,1
-0.69,0.24,1
-0.23,-1.48,1
-0.13,-1.81,1
-0.62,-1.06,1
-0.47,-0.72,1
0.68,-1.65,1
-0.64,-0.55,1
-1.52,-0.96,1
-2.92,-0.41,1
0.38,-1.76,1
-1.51,-0.69,1
-1.92,-0.42,1
-0.68,-1.93,1
-1.53,0.49,1
-2.3,-0.15,1
-0.96,-2.02,1
-1.51,-2.4,1
-0.79,0.63,1
-0.04,-1.9,1
0.57,1.56,2
2.23,1.58,2
0.7,2.36,2
1.1,1.44,2
1.89,2.06,2
3.5,2.38,2
2.98,0.81,2
1.27,2.84,2
1.13,2.99,2
2.35,1.52,2
1.87,-0.48,2
1.48,2.37,2
0.73,0.9,2
0.74,1.52,2
1.01,1.77,2
1.17,1.14,2
1.83,0.3,2
0.77,2.23,2
2.02,0.51,2
1.78,1.77,2
0.82,0.24,2
1.01,1.15,2
2.52,3.75,2
0.14,-0.36,2
0.91,0.8,2
-0.68,2.98,2
0.61,3.49,2
1.94,1.04,2
0.56,0.2,2
1.27,2.52,2
0.1,0.64,2
4.04,-0.53,2
2.67,1.5,2
0.17,2.74,2
0.72,1.69,2
3.29,1.14,2
0.94,1.83,2
2.19,1.56,2
2.86,1.64,2
0.83,1.64,2
2.21,1.65,2
2.08,-0.68,2
0.84,1.28,2
2.22,1.13,2
2.28,1,2
3.05,1.9,2
2.31,-0.31,2
0.07,0.05,2
1.45,1.72,2
0.24,1.04,2
0.66,1.94,2
-0.46,0.7,2
2.07,1.45,2
0.1,1.7,2
0.97,1.92,2
1.92,0.42,2
1.44,1.24,2
2.56,2.53,2
1.86,3.05,2
1.87,2.55,2
1.79,2,2
3.11,1.29,2
1.98,1.22,2
2.48,1.81,2
1.69,2.59,2
2.9,2.12,2
0.29,2.73,2
0.95,1.76,2
0.76,1.75,2
1.91,2.15,2
0.89,0.6,2
2.29,2.9,2
1.96,0.57,2
1.79,2.1,2
1.97,1.3,2
2.08,2.34,2
0.6,2.34,2
0.1,0.5,2
0.45,1.94,2
3.34,1.39,2
1.38,2.11,2
0.71,1.92,2
0.14,2.35,2
1.44,1.07,2
2.92,3.07,2
3.87,1.31,2
0.55,3.08,2
3.14,0.13,2
0.47,2.02,2
1.29,0.84,2
1.53,-0.06,2
2.52,2.08,2
1.17,1.93,2
-0.72,0.57,2
1.4,1.96,2
2.54,1.31,2
3.64,-0.87,2
2.78,2.01,2
0.71,1.36,2
0.04,4.12,2
2.61,0.99,2
2.2,-0.03,2
1.44,1.79,2
3.05,0.92,2
2.99,2.03,2
0.62,2.61,2
1.71,1.19,2
0.74,0.58,2
0.06,1.11,2
0.78,0.89,2
1.38,2.4,2
2.55,0.52,2
1.84,1.93,2
-0.51,1.88,2
0.72,1.84,2
4.4,1.03,2
2.82,-0.02,2
0.97,2.47,2
2.06,1.27,2
1.98,0.32,2
2.59,0.62,2
1.46,0.26,2
0.4,-0.43,2
2,1.69,2
1.1,2.14,2
0.25,0.88,2
1.33,0.47,2
1.35,2.37,2
1.58,0.76,2
2.06,1.84,2
2.21,1.11,2
1.89,1.79,2
1.49,0.14,2
0.78,1.95,2
2.01,2.04,2
1.8,2.21,2
1.52,1.05,2
0.94,0.93,2
1.39,2.63,2
0.76,0.09,2
2.7,1.41,2
0.49,0.33,2
0.99,2.9,2
2.13,0.52,2
2.03,1.59,2
2.8,2.66,2
1.76,1.9,2
2.08,0.85,2
0.82,0.58,2
1.19,1.79,2
1.62,1.04,2
3.81,2.08,2
1.94,1.81,2
0.77,1.52,2
0.12,2.65,2
0.19,0.19,2
0.85,1.81,2
1.63,2.2,2
0.54,2.39,2
-0.6,1.71,2
0.82,-0.16,2
0.67,3.26,2
1.49,1.83,2
1.21,1.91,2
0.66,3.04,2
1.9,3.28,2
0.87,1.39,2
0.31,1.41,2
0.54,2,2
3.08,1.82,2
1.05,0.18,2
2.02,2.04,2
2.91,2.34,2
1.49,1.77,2
2.39,1.35,2
2.23,1.69,2
0.72,3.31,2
0.91,0.94,2
1.32,0.92,2
3.54,2.93,2
1.16,2.15,2
2.1,2.88,2
2.62,-0.31,2
2.99,2.48,2
0.69,0.99,2
2,1.45,2
1.52,0.39,2
0.32,1.68,2
0.03,1.64,2
1.27,1.6,2
1.87,1.38,2
1.63,0.89,2
1.09,-0.21,2
2.37,0.91,2
2.26,0.42,2
0.99,2.05,2
2.93,2.62,2
1.74,2.09,2
0.57,2.44,2
0.55,1.09,2
2.57,0.49,2
0.72,2.27,2
1.8,0.28,2
1.65,0.54,2
0.93,2.36,2
3.28,0.92,2
1.27,3.34,2
-0.23,1.32,2
1.48,2.71,2
2.44,1.92,2
2.11,0.39,2
0.97,1.75,2
2.19,2.61,2
1.34,1.23,2
1.82,0.1,2
0.59,0.59,2
1.94,1.62,2
3.59,-0.24,2
2.38,1.39,2
1.3,1.48,2
2.85,1.31,2
3.14,2.3,2
1.48,2.58,2
1.16,2.5,2
0.94,0.62,2
2.31,2.12,2
2.59,0.36,2
1.13,0.4,2
0.17,2.17,2
1.82,1.86,2
1.77,0.62,2
2,0.52,2
2.56,0.82,2
-0.07,1.5,2
1,1.92,2
1.89,1.09,2
1.33,2.73,2
1.36,1.73,2
3.11,2.34,2
1.39,1.38,2
1.82,3.45,2
-0.58,1.28,2
3.09,-0.28,2
1.26,2.74,2
2.32,0.49,2
3.01,3.02,2
1.34,0.98,2
0.24,1.21,2
3.26,0.79,2
0.02,1.25,2
1.25,1.87,2
0.12,1.09,2
1.74,-0.21,2
0.85,0.77,2
1.97,0.8,2
1.77,2.31,2
1.59,1.66,2
1.3,1.39,2
2.82,0.52,2
2.21,2.42,2
2.86,0.85,2
1.23,2.8,2
0.86,1.08,2
1.62,1.89,2
0.27,4.18,2
0.35,1.88,2
2.03,0.74,2
2.88,2.26,2
3.04,2.75,2
2.86,0.2,2
1.77,0.42,2
-0.74,2.08,2
0.33,0.33,2
1.84,1.67,2
0.19,1.22,2
0.4,3.4,2
1.73,2.99,2
4.08,-0.02,2
2.39,1.63,2
3.69,2.42,2
2.45,1.26,2
2.28,0.36,2
1.19,2.13,2
1,3.56,2
2.04,1.1,2
2,3.07,2
1.84,1.26,2
-0.41,0.72,2
-0.12,0.41,2
-0.14,1.66,2
-0.08,0.27,2
1.5,2.16,2
0.82,2.95,2
1.05,1.5,2
-0.06,0.75,2
0.13,0.45,2
2.2,0.72,2
1.47,1.93,2
1.7,-0.1,2
2.64,0.69,2
2.16,0.62,2
1.69,3.16,2
1.78,0.78,2
0.25,0.9,2
2.13,0.51,2
0.2,0.27,2
0.3,2.12,2
-0.71,2.99,2
1.42,1.42,2
2.7,1.52,2
2.48,1.47,2
0.32,0.55,2
1.72,0.77,2
0.76,1.46,2
0.95,2.08,2
-0.06,1.18,2
1.17,3.25,2
-0.11,2.64,2
2.42,3.01,2
0.94,0.37,2
1.38,0.41,2
1.21,2.9,2
1.41,0.96,2
1.63,0.51,2
0.52,1.48,2
2.67,0.25,2
1.24,0.8,2
2.02,2.28,2
2.19,0.22,2
1.57,1.7,2
0.11,0.42,2
1.85,2.3,2
0.79,2.76,2
0.21,1.51,2
0.45,2.17,2
3.27,2.13,2
1.6,3.02,2
0.27,2.28,2
2.88,-0.3,2
0.44,1.87,2
-0.68,2.03,2
1.67,1.28,2
-0.32,1.75,2
1.45,2.04,2
2.09,2.05,2
1.13,2.33,2
1.2,-0.03,2
-0.79,1.23,2
0.59,1.7,2
2.58,2.38,2
2.74,2.16,2
1.81,0.33,2
1.53,2.46,2
1.67,1.12,2
1.39,-0.61,2
3.29,1.79,2
2.73,0.24,2
0.88,0.66,2
1.73,0.96,2
1.45,1.38,2
1.48,0.64,2
1.04,1.35,2
2.14,-0.01,2
1.52,2.46,2
2.66,3.66,2
2.1,3.87,2
1.14,3.89,2
2.13,0.61,2
0.3,1.36,2
1.27,2.12,2
0.9,-0.44,2
0.28,0.87,2
1.62,0.99,2
0.91,1.97,2
1.3,1.2,2
1.07,2.79,2
0.2,2.32,2
0.78,1.37,2
1.38,0.33,2
2.25,1.9,2
2.65,1.86,2
0.24,1.8,2
2.17,2.2,2
1.11,1.78,2
1.9,1.41,2
0.88,0.38,2
2.21,0.85,2
1.23,1.08,2
1.79,0.7,2
2.11,0.57,2
0.19,-0.52,2
1.59,0.7,2
2.35,0.87,2
-0.21,3.34,2
0.59,3.19,2
1.72,1.32,2
1.32,2.42,2
1.85,1.54,2
1.89,2.54,2
1.08,2.58,2
1.02,2.35,2
2.07,2.79,2
0.65,1.77,2
1.41,2.65,2
2.52,0.65,2
0.92,0.03,2
2.05,1.23,2
3.32,2.52,2
1.55,1.96,2
1.69,2.64,2
2.12,1.35,2
1.26,0.94,2
1.88,3.28,2
1.18,2.29,2
1.57,1.71,2
0.93,1.57,2
0.66,0.8,2
-0.51,3.78,2
1.18,0.9,2
1.54,2.99,2
1.04,0.96,2
0.21,2.5,2
2.51,1.18,2
1.46,0.23,2
1.95,1.09,2
0.46,-0.48,2
0.98,1.3,2
1.26,4.31,2
3.39,2.71,2
1.4,1.46,2
3.34,2.06,2
3.17,2.15,2
1.65,2.13,2
3.59,3.73,2
-0.08,1.27,2
0.48,1.02,2
1.35,-0.66,2
2.4,4.08,2
-0.86,0.91,2
2.61,1.41,2
3.06,2.08,2
1.83,0.85,2
3.02,-0.4,2
3.57,2.32,2
2.58,1.04,2
2.19,1.49,2
0.86,2.3,2
1.39,0.98,2
1.59,2.45,2
3.11,2.4,2
2.37,2.44,2
2.94,1.81,2
0.68,2.38,2
1.2,2.71,2
3.05,2.44,2
2.03,1.44,2
2.16,1.78,2
1.95,2.41,2
2.23,1.17,2
1.68,2.1,2
1.2,0.79,2
0.44,0.55,2
1.82,1.3,2
1.75,-0.26,2
0.35,0.64,2
